current_image,is_repeat,trial_index,is_blank_trial,is_new_run,run_num,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_up.started,set_up.stopped,instructions.started,text.started,key_resp.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial.started,trial.stopped,press_if_repeat.keys,blank_trial.started,key_resp_3.started,polygon_2.started,blank_trial.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,block.started,text_2.started,text_2.stopped,block.stopped,polygon.started,image.started,press_if_repeat.started,image.stopped,press_if_repeat.stopped,polygon.stopped,key_resp_3.stopped,polygon_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
images/blank.jpg,0,40,1,0,1,0,115,115,115,1310.4425185219989,,,,,,,,,,,,,,,,,,1310.4353004619988,1310.4380351229993,None,1310.4382790160016,1310.4425185219989,1310.4425185219989,1314.4239990800015,k,3.967312173997925,None,1314.4242879529993,1314.4290210360014,1319.421495237002,1319.4129073840013,,,,,,,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/6_28 copy.jpg,0,41,0,0,1,0,116,116,116,1319.421495237002,,,,,,,,,,,,,,,,,,1319.4131953399992,1323.4064691790009,None,1323.406611194001,,,1323.4066459919995,None,,,1323.4067450969997,1323.4108110589987,1328.4052413220015,1328.3963593629996,1319.421495237002,1320.4123352259994,1320.4123352259994,1323.3996157930014,1323.3996157930014,1323.4108110589987,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/21_40 copy 2.jpg,0,42,0,0,1,0,117,117,117,1328.4052413220015,,,,,,,,,,,,,,,,,,1328.396674003001,1332.3896230880018,None,1332.3897729790006,,,1332.3898083140011,None,,,1332.3899123949996,1332.394159407002,1337.3873114320013,1337.3798474319992,1328.4052413220015,1329.3965832390022,1329.3965832390022,1332.386217080002,1332.386217080002,1332.394159407002,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/17_40 copy 5.jpg,0,43,0,0,1,0,118,118,118,1337.3873114320013,,,,,,,,,,,,,,,,,,1337.3802313720007,1341.3709707820017,None,1341.3711438480022,,,1341.3711785500018,None,,,1341.3712806309995,1341.3755968859987,1346.3698344229997,1346.3604538629988,1337.3873114320013,1338.3772373720021,1338.3772373720021,1341.3667946679998,1341.3667946679998,1341.3755968859987,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/21_12 copy 5.jpg,0,44,0,0,1,0,119,119,119,1346.3698344229997,,,,,,,,,,,,,,,,,,1346.3608383060018,1350.355487896999,None,1350.3556594110014,,,1350.355695139002,None,,,1350.3557972540002,1350.360154001999,1355.356322175001,1355.3464197920002,1346.3698344229997,1347.3610402970007,1347.3610402970007,1350.351091896002,1350.351091896002,1350.360154001999,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/9_12 copy 7.jpg,0,45,0,0,1,0,120,120,120,1355.356322175001,,,,,,,,,,,,,,,,,,1355.3468025850016,1359.341726843002,None,1359.3419006350014,,,1359.341938728001,None,,,1359.3420444430012,1359.3466647610003,1364.3420567089997,1364.3340525620006,1355.356322175001,1356.3470096499987,1356.3470096499987,1359.3375919390019,1359.3375919390019,1359.3466647610003,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/pair02 copy.jpg,0,46,0,0,1,0,121,121,121,1364.3420567089997,,,,,,,,,,,,,,,,,,1364.3343730519991,1368.3280861150015,None,1368.3282363780017,,,1368.3282701710013,None,,,1368.3283715420002,1368.3324064480003,1373.3248181950003,1373.3155271649994,1364.3420567089997,1365.3331212129997,1365.3331212129997,1368.3202003459992,1368.3202003459992,1368.3324064480003,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/20_0 copy 5.jpg,0,47,0,0,1,0,122,122,122,1373.3248181950003,,,,,,,,,,,,,,,,,,1373.3158434329998,1377.3109178369996,None,1377.3110903720008,,,1377.3111250459988,None,,,1377.3112261210008,1377.3157720500021,1382.3072207660007,1382.2993972619988,1373.3248181950003,1374.317667252999,1374.317667252999,1377.3067850830012,1377.3067850830012,1377.3157720500021,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/19_12 copy 3.jpg,0,48,0,0,1,0,123,123,123,1382.3072207660007,,,,,,,,,,,,,,,,,,1382.2997141740016,1386.290866825002,None,1386.2910390620018,,,1386.2910737109996,None,,,1386.291176199,1386.2957271150008,1391.2891883340017,1391.2812304260005,1382.3072207660007,1383.3012757040015,1383.3012757040015,1386.2906459699989,1386.2906459699989,1386.2957271150008,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/22_12 copy 7.jpg,0,49,0,0,1,0,124,124,124,1391.2891883340017,,,,,,,,,,,,,,,,,,1391.2815417790007,1395.2722095159988,None,1395.272416033,,,1395.2724617509994,None,,,1395.2725896340016,1395.2771607229988,1400.2716092699993,1400.2639517530006,1391.2891883340017,1392.2804410259996,1392.2804410259996,1395.2679175340018,1395.2679175340018,1395.2771607229988,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/blank.jpg,0,50,1,0,1,0,125,125,125,1400.2716092699993,,,,,,,,,,,,,,,,,,1400.2642699649987,1400.2669367160015,None,1400.2672276960002,1400.2716092699993,1400.2716092699993,1404.2518925590011,None,,,1404.2521013080004,1404.2568536100007,1409.252357079,1409.242297099001,,,,,,,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/pair08 copy 7.jpg,0,51,0,0,1,0,126,126,126,1409.252357079,,,,,,,,,,,,,,,,,,1409.242613762999,1413.2376216189987,None,1413.237792920001,,,1413.2378298500007,None,,,1413.2379326080008,1413.2421691109994,1418.2350381409997,1418.2258537599992,1409.252357079,1410.240220664,1410.240220664,1413.2297625140018,1413.2297625140018,1413.2421691109994,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/23_40 copy.jpg,0,52,0,0,1,0,127,127,127,1418.2350381409997,,,,,,,,,,,,,,,,,,1418.2261720150018,1422.2189525909998,None,1422.219126300999,,,1422.219162190002,None,,,1422.2192624550007,1422.2237095550008,1427.2188950790005,1427.2100091520006,1418.2350381409997,1419.2255212269993,1419.2255212269993,1422.2147761490014,1422.2147761490014,1422.2237095550008,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/pair18 copy 4.jpg,0,53,0,0,1,0,128,128,128,1427.2188950790005,,,,,,,,,,,,,,,,,,1427.2103251180015,1431.203869129,None,1431.2040420449994,,,1431.2040772180007,None,,,1431.2041803520005,1431.2086284469988,1436.202481147,1436.194866627,1427.2188950790005,1428.2106941230013,1428.2106941230013,1431.1996161030002,1431.1996161030002,1431.2086284469988,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/13_0 copy 3.jpg,0,54,0,0,1,0,129,129,129,1436.202481147,,,,,,,,,,,,,,,,,,1436.1951824960015,1440.1859148840012,None,1440.1861201640022,,,1440.1861635329988,None,,,1440.1862907409995,1440.191029624999,1445.1861250389993,1445.1769785780016,1436.202481147,1437.1918990580016,1437.1918990580016,1440.1816565129993,1440.1816565129993,1440.191029624999,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/23_28.jpg,0,55,0,0,1,0,130,130,130,1445.1861250389993,,,,,,,,,,,,,,,,,,1445.1772930480001,1449.170841733001,None,1449.171014298001,,,1449.1710497189997,None,,,1449.1711512809998,1449.175580463001,1454.171182913,1454.1620463170002,1445.1861250389993,1446.1747449079994,1446.1747449079994,1449.1626650780017,1449.1626650780017,1449.175580463001,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/21_28.jpg,0,56,0,0,1,0,131,131,131,1454.171182913,,,,,,,,,,,,,,,,,,1454.1624319660004,1458.1582412089992,None,1458.158449011,,,1458.158494616,None,,,1458.158623014002,1458.1644178880015,1463.1546632659993,1463.1475346320003,1454.171182913,1455.1601374660022,1455.1601374660022,1458.152876414002,1458.152876414002,1458.1644178880015,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/15_0 copy 2.jpg,0,57,0,0,1,0,132,132,132,1463.1546632659993,,,,,,,,,,,,,,,,,,1463.1478480900005,1467.1383040479996,None,1467.138474626001,,,1467.1385108460017,None,,,1467.1386116430003,1467.1430202670017,1472.1358519409987,1472.1269196030007,1463.1546632659993,1464.1495795449991,1464.1495795449991,1467.1380815539997,1467.1380815539997,1467.1430202670017,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/7_12 copy 3.jpg,0,58,0,0,1,0,133,133,133,1472.1358519409987,,,,,,,,,,,,,,,,,,1472.1273077920014,1476.1206005429995,None,1476.1207704270018,,,1476.1208061899997,None,,,1476.1209064530012,1476.1251379259993,1481.1197774760003,1481.1109387959987,1472.1358519409987,1473.1262804770013,1473.1262804770013,1476.1164216750003,1476.1164216750003,1476.1251379259993,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/22_40 copy 7.jpg,0,59,0,0,1,0,134,134,134,1481.1197774760003,,,,,,,,,,,,,,,,,,1481.111251786002,1485.1033420210006,None,1485.1035123469992,,,1485.1035479089987,None,,,1485.1036486490011,1485.1079183090005,1490.102413085002,1490.093119399,1481.1197774760003,1482.1117682139993,1482.1117682139993,1485.1031183390005,1485.1031183390005,1485.1079183090005,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/10_12.jpg,0,60,0,0,1,0,135,135,135,1490.102413085002,,,,,,,,,,,,,,,,,,1490.0934342580003,1494.0874650990008,None,1494.0876354399988,,,1494.0876704190014,None,,,1494.087772297,1494.0919695420016,1499.0833583519998,1499.0765828860021,1490.102413085002,1491.0916467839997,1491.0916467839997,1494.0792744550017,1494.0792744550017,1494.0919695420016,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/24_28 copy 6.jpg,0,61,0,0,1,0,136,136,136,1499.0833583519998,,,,,,,,,,,,,,,,,,1499.0768306620012,1503.0677261300007,None,1503.0678971429988,,,1503.067933112001,None,,,1503.0680340100007,1503.0723244299988,1508.0645085069991,1508.0568847899995,1499.0833583519998,1500.0767131079992,1500.0767131079992,1503.0636686790021,1503.0636686790021,1503.0723244299988,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/6_12 copy 3.jpg,0,62,0,0,1,0,137,137,137,1508.0645085069991,,,,,,,,,,,,,,,,,,1508.057240123002,1512.049635452,None,1512.0498071740003,,,1512.049842321001,None,,,1512.0499435269994,1512.0543645399994,1517.0504514099994,1517.0406200889993,1508.0645085069991,1509.0583996200003,1509.0583996200003,1512.0454892919988,1512.0454892919988,1512.0543645399994,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/pair04 copy.jpg,0,63,0,0,1,0,138,138,138,1517.0504514099994,,,,,,,,,,,,,,,,,,1517.040955507,1521.037260301,None,1521.037430245,,,1521.0374660279995,None,,,1521.0375668849993,1521.0418575600015,1526.0375688050008,1526.027458482,1517.0504514099994,1518.0406194489988,1518.0406194489988,1521.0290873289996,1521.0290873289996,1521.0418575600015,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/18_0 copy.jpg,0,64,0,0,1,0,139,139,139,1526.0375688050008,,,,,,,,,,,,,,,,,,1526.0277714420008,1530.020981272999,None,1530.0211528030013,,,1530.021188630999,None,,,1530.0212896049998,1530.0257383099997,1535.0205784259997,1535.0123572670018,1526.0375688050008,1527.0292557079993,1527.0292557079993,1530.0168091550004,1530.0168091550004,1530.0257383099997,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/20_40 copy.jpg,0,65,0,0,1,0,140,140,140,1535.0205784259997,,,,,,,,,,,,,,,,,,1535.012735747001,1539.005123146002,None,1539.0052936440006,,,1539.0053291190015,None,,,1539.0054304410005,1539.009918279,1544.0028979669987,1543.9959200449994,1535.0205784259997,1536.0113838270008,1536.0113838270008,1539.0009225020003,1539.0009225020003,1539.009918279,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/17_40 copy 5.jpg,0,66,0,0,1,0,141,141,141,1544.0028979669987,,,,,,,,,,,,,,,,,,1543.9963034339999,1547.9864910309989,None,1547.9866628179989,,,1547.9866988009999,None,,,1547.9867993139997,1547.9910660700007,1552.9825560319987,1552.974546499001,1544.0028979669987,1544.9963102889997,1544.9963102889997,1547.9862674190008,1547.9862674190008,1547.9910660700007,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/19_28 copy 5.jpg,0,67,0,0,1,0,142,142,142,1552.9825560319987,,,,,,,,,,,,,,,,,,1552.9748660740006,1556.968369962,None,1556.968541913,,,1556.9685776110018,None,,,1556.9686781759992,1556.973107269001,1561.9682290109995,1561.959250117001,1552.9825560319987,1553.9767043950014,1553.9767043950014,1556.964177148002,1556.964177148002,1556.973107269001,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/22_28 copy.jpg,0,68,0,0,1,0,143,143,143,1561.9682290109995,,,,,,,,,,,,,,,,,,1561.9596324529994,1565.9807249449987,None,1565.980939563,,,1565.980988211999,None,,,1565.981117165,1565.9955497190022,1570.9955526189988,1570.9790461250013,1561.9682290109995,1562.9820053740004,1562.9820053740004,,,1565.9805877510007,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/7_12 copy 3.jpg,0,69,0,0,1,0,144,144,144,1570.9955526189988,,,,,,,,,,,,,,,,,,1570.979437924001,1574.9792256860019,None,1574.9794327119998,,,1574.9794748429995,None,,,1574.9795974959998,1574.9958092919987,,1579.9954814890007,1570.9955526189988,1571.9958962700002,1571.9958962700002,1574.9958092919987,1574.9958092919987,1574.9958092919987,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/pair08 copy 7.jpg,0,70,0,0,1,0,145,145,145,1580.012100879001,,,,,,,,,,,,,,,,,,1579.9958014840013,1583.9955541669988,None,1583.9957352890015,,,1583.9957730839997,None,,,1583.9958761849994,1584.0123347529989,,1589.000735302001,1580.012100879001,1580.9954965280012,1580.9954965280012,1583.9954332029993,1583.9954332029993,,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/blank.jpg,0,71,1,0,1,0,146,146,146,1589.0167088410017,,,,,,,,,,,,,,,,,,1589.0011509819997,1589.004272025999,None,1589.0044291039994,1589.0167088410017,1589.0167088410017,1592.996741275001,lctrl,2.7532395210000686,None,1592.9969844049992,1593.010849958002,1598.0121333140014,1597.995457617999,,,,,,,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/blank.jpg,0,72,1,0,1,0,147,147,147,1598.0121333140014,,,,,,,,,,,,,,,,,,1597.995825074002,1597.9983279810003,None,1597.9984592040018,1598.0121333140014,1598.0121333140014,1601.9956789470016,5,0.10164045999772497,None,1601.9960859179992,1602.0119190090008,,1606.9984709910023,,,,,,,1602.0119190090008,1602.0119190090008,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/blank.jpg,0,73,1,0,1,0,148,148,148,1607.0148860260015,,,,,,,,,,,,,,,,,,1606.9988712800005,1607.0011806309994,None,1607.0013040830017,1607.0148860260015,1607.0148860260015,1610.9953891940022,None,,,1610.9955601059992,1611.012249937001,,1615.9958820610009,,,,,,,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/blank.jpg,0,74,1,1,1,0,149,149,149,1616.012605109001,,,,,,,,,,,,,,,,,,1615.9962846470007,1615.9989737760006,None,1615.999126603001,1616.012605109001,1616.012605109001,1619.9983757849986,None,,,1619.998586283,,,1619.9986312990004,,,,,,,1620.0124856760012,1620.0124856760012,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/blank.jpg,0,0,1,0,2,0,150,150,150,1620.0124856760012,,,,,,,,,,,,,,,,,,1619.9989374210018,1620.0013586800014,None,1620.0015312530013,1620.0124856760012,1620.0124856760012,1623.9960629230009,lctrl,0.9574745019999682,None,1623.9964716470022,1624.0126046639998,1629.0128082090014,1628.996250635002,,,,,,,1624.0126046639998,1624.0126046639998,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/blank.jpg,0,1,1,0,2,0,151,151,151,1629.0128082090014,,,,,,,,,,,,,,,,,,1628.9966372890012,1628.9989658859995,None,1628.9990910330016,1629.0128082090014,1629.0128082090014,1632.9962091140005,lctrl,0.03710575899822288,None,1632.996627681001,1633.0124971920013,,1638.0117381700002,,,,,,,1633.0124971920013,1633.0124971920013,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/blank.jpg,0,2,1,0,2,0,152,152,152,1638.0286948739995,,,,,,,,,,,,,,,,,,1638.0120511070018,1638.0141948519995,None,1638.0143229739988,1638.0286948739995,1638.0286948739995,1641.9986679390022,v,3.7692500169978302,None,1641.999077479999,1642.0116671610012,1647.0125519290013,1646.9959996850012,,,,,,,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/14_12 copy 6.jpg,0,3,0,0,2,0,153,153,153,1647.0125519290013,,,,,,,,,,,,,,,,,,1646.9963814580005,1651.0121205899995,None,1651.0122914320018,,,1651.012332098002,None,,,1651.0124372520004,1651.0286536439999,,1656.0126167279996,1647.0125519290013,1648.0116892190017,1648.0116892190017,1651.0120203529987,1651.0120203529987,,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/12_0.jpg,0,4,0,0,2,0,154,154,154,1656.0289732089987,,,,,,,,,,,,,,,,,,1656.0130165670016,1660.0126221130013,None,1660.0128413009988,,,1660.0128883889993,None,,,1660.0130116420005,1660.0289416180021,,1665.0130467080016,1656.0289732089987,1657.027945730002,1657.027945730002,,,,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
,,,,,,,,,,1665.027524510002,,,,,,,,,,,,,,,,,,1665.0132945629994,1669.0123357459997,None,1669.012652065001,,,1669.012696894999,None,,,1669.0128242470018,1669.0300730880008,,,1665.027524510002,1666.0121465859993,1666.0121465859993,1669.0119471210019,1669.0119471210019,1669.0300730880008,,,,,,,,,,
